id,user_id,name,apellido,email,location,rating,comment,fecha_nacimiento,lugar_vivienda,fecha_llegada,fecha_salida
6844,6844,Pedro,Fernández,pedro.fernández@example.com,Islas del Rosario,2,Perfecto para tomar fotos espectaculares y disfrutar del ambiente.,2003-05-09,Ibagué,2024-01-11,2024-01-17
6845,6845,Valentina,Díaz,valentina.díaz@example.com,Playa Blanca,5,"Un lugar increíble para visitar, lleno de historia y cultura.",1978-05-03,Santa Marta,2024-12-03,2024-12-10
6846,6846,Sofía,Castro,sofía.castro@example.com,Islas del Rosario,3,Perfecto para tomar fotos espectaculares y disfrutar del ambiente.,1999-01-28,Manizales,2023-05-30,2023-06-02
6847,6847,Luis,Martínez,luis.martínez@example.com,Plaza Santo Domingo,3,"Muy turístico, pero vale la pena cada segundo.",1991-11-29,Manizales,2024-05-18,2024-05-20
6848,6848,Luis,Martínez,luis.martínez@example.com,Castillo de San Felipe,1,Definitivamente un sitio para regresar y recomendar.,1976-10-10,Cúcuta,2024-07-07,2024-07-11
6849,6849,Carlos,Pérez,carlos.pérez@example.com,Museo del Oro Zenú,3,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1960-07-05,Cúcuta,2024-01-13,2024-01-17
6850,6850,Pedro,Pérez,pedro.pérez@example.com,Cerro de La Popa,3,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1972-09-09,Bogotá,2023-11-28,2023-12-08
6851,6851,Andrea,López,andrea.lópez@example.com,Playa Blanca,3,Definitivamente un sitio para regresar y recomendar.,1980-03-26,Santa Marta,2024-11-08,2024-11-16
6852,6852,Pedro,Gutiérrez,pedro.gutiérrez@example.com,Playa Blanca,3,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1967-04-12,Cúcuta,2024-05-11,2024-05-20
6853,6853,Juan,Gutiérrez,juan.gutiérrez@example.com,Castillo de San Felipe,2,Definitivamente un sitio para regresar y recomendar.,1994-01-13,Medellín,2024-06-02,2024-06-05
6854,6854,Carlos,Martínez,carlos.martínez@example.com,Museo del Oro Zenú,5,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",2005-02-03,Santa Marta,2025-02-19,2025-02-28
6855,6855,Sofía,Fernández,sofía.fernández@example.com,Cerro de La Popa,3,"Hermoso sitio, pero demasiada gente en temporada alta.",1981-06-06,Cúcuta,2024-06-09,2024-06-14
6856,6856,Carlos,Díaz,carlos.díaz@example.com,Museo del Oro Zenú,3,Perfecto para tomar fotos espectaculares y disfrutar del ambiente.,1986-09-02,Bogotá,2023-06-30,2023-07-09
6857,6857,Daniela,López,daniela.lópez@example.com,Cerro de La Popa,4,"Un lugar increíble para visitar, lleno de historia y cultura.",1975-08-15,Medellín,2025-01-21,2025-01-25
6858,6858,Carlos,Martínez,carlos.martínez@example.com,Museo del Oro Zenú,1,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1985-01-26,Bogotá,2025-01-14,2025-01-20
6859,6859,Valentina,Moreno,valentina.moreno@example.com,Castillo de San Felipe,3,"Hermoso sitio, pero demasiada gente en temporada alta.",1964-09-14,Bogotá,2024-10-14,2024-10-17
6860,6860,Pedro,Rodríguez,pedro.rodríguez@example.com,Playa Blanca,2,"Muy turístico, pero vale la pena cada segundo.",1990-11-06,Bucaramanga,2023-01-21,2023-01-22
6861,6861,Pedro,López,pedro.lópez@example.com,Ciudad Amurallada,4,Definitivamente un sitio para regresar y recomendar.,1982-09-23,Cali,2023-03-01,2023-03-10
6862,6862,Andrea,López,andrea.lópez@example.com,Ciudad Amurallada,3,Perfecto para tomar fotos espectaculares y disfrutar del ambiente.,1992-10-27,Barranquilla,2024-09-18,2024-09-21
6863,6863,Sofía,Castro,sofía.castro@example.com,Cerro de La Popa,2,Definitivamente un sitio para regresar y recomendar.,1964-04-16,Bogotá,2023-02-09,2023-02-12
6864,6864,Daniela,Gómez,daniela.gómez@example.com,Ciudad Amurallada,4,"La comida en los alrededores es deliciosa, pero un poco costosa.",1986-06-26,Medellín,2023-08-25,2023-08-28
6865,6865,Sofía,Rodríguez,sofía.rodríguez@example.com,Muelle de los Pegasos,5,"La comida en los alrededores es deliciosa, pero un poco costosa.",1977-09-13,Cali,2023-06-11,2023-06-16
6866,6866,Daniela,López,daniela.lópez@example.com,Playa Blanca,2,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,1962-08-08,Pereira,2024-08-31,2024-09-10
6867,6867,Juan,Pérez,juan.pérez@example.com,Muelle de los Pegasos,2,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",2001-09-03,Manizales,2023-10-27,2023-10-31
6868,6868,Pedro,Fernández,pedro.fernández@example.com,Museo del Oro Zenú,3,Definitivamente un sitio para regresar y recomendar.,1984-01-16,Medellín,2024-05-06,2024-05-10
6869,6869,Andrea,Moreno,andrea.moreno@example.com,Museo del Oro Zenú,5,Definitivamente un sitio para regresar y recomendar.,1970-10-20,Ibagué,2023-04-13,2023-04-16
6870,6870,María,Pérez,maría.pérez@example.com,Castillo de San Felipe,2,"Una experiencia maravillosa, las vistas son impresionantes.",1989-11-01,Barranquilla,2023-12-06,2023-12-16
6871,6871,Juan,Fernández,juan.fernández@example.com,Cerro de La Popa,4,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,1997-11-09,Barranquilla,2023-01-17,2023-01-19
6872,6872,María,Fernández,maría.fernández@example.com,Ciudad Amurallada,1,"Un lugar increíble para visitar, lleno de historia y cultura.",2004-07-15,Manizales,2023-01-10,2023-01-13
6873,6873,Carlos,Díaz,carlos.díaz@example.com,Muelle de los Pegasos,4,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1968-10-10,Ibagué,2024-10-03,2024-10-13
6874,6874,Carlos,Martínez,carlos.martínez@example.com,Castillo de San Felipe,2,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,1995-10-05,Cali,2024-07-10,2024-07-14
6875,6875,Juan,Castro,juan.castro@example.com,Islas del Rosario,5,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1961-02-28,Bucaramanga,2024-11-11,2024-11-18
6876,6876,María,Fernández,maría.fernández@example.com,Playa Blanca,5,"Una experiencia maravillosa, las vistas son impresionantes.",1986-12-05,Barranquilla,2023-05-10,2023-05-17
6877,6877,Daniela,Moreno,daniela.moreno@example.com,Castillo de San Felipe,4,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1992-01-08,Cali,2023-12-24,2023-12-28
6878,6878,Valentina,Moreno,valentina.moreno@example.com,Museo del Oro Zenú,2,"Un lugar increíble para visitar, lleno de historia y cultura.",1989-03-01,Barranquilla,2024-05-03,2024-05-04
6879,6879,Valentina,López,valentina.lópez@example.com,Muelle de los Pegasos,2,"Muy turístico, pero vale la pena cada segundo.",1991-12-10,Medellín,2023-01-18,2023-01-24
6880,6880,Carlos,Castro,carlos.castro@example.com,Cerro de La Popa,2,"Hermoso sitio, pero demasiada gente en temporada alta.",1988-02-19,Manizales,2023-06-28,2023-07-05
6881,6881,Pedro,Pérez,pedro.pérez@example.com,Muelle de los Pegasos,3,"La comida en los alrededores es deliciosa, pero un poco costosa.",1969-12-29,Medellín,2023-09-17,2023-09-27
6882,6882,Fernando,Pérez,fernando.pérez@example.com,Muelle de los Pegasos,3,"Un lugar increíble para visitar, lleno de historia y cultura.",1981-10-19,Bogotá,2024-07-09,2024-07-13
6883,6883,Valentina,Rodríguez,valentina.rodríguez@example.com,Cerro de La Popa,2,"Muy turístico, pero vale la pena cada segundo.",1975-07-15,Medellín,2024-05-12,2024-05-18
6884,6884,Juan,Castro,juan.castro@example.com,Muelle de los Pegasos,1,"Una experiencia maravillosa, las vistas son impresionantes.",1963-05-03,Ibagué,2023-09-23,2023-09-26
6885,6885,María,Martínez,maría.martínez@example.com,Playa Blanca,3,"Muy turístico, pero vale la pena cada segundo.",1972-01-26,Cúcuta,2025-02-18,2025-02-25
6886,6886,Fernando,Castro,fernando.castro@example.com,Cerro de La Popa,2,"La comida en los alrededores es deliciosa, pero un poco costosa.",2000-09-05,Cúcuta,2023-07-10,2023-07-19
6887,6887,Pedro,Rodríguez,pedro.rodríguez@example.com,Museo del Oro Zenú,5,"Muy turístico, pero vale la pena cada segundo.",1986-11-09,Ibagué,2023-11-13,2023-11-16
6888,6888,Daniela,Moreno,daniela.moreno@example.com,Islas del Rosario,4,"Una experiencia maravillosa, las vistas son impresionantes.",1964-05-17,Cúcuta,2023-11-19,2023-11-22
6889,6889,Fernando,Moreno,fernando.moreno@example.com,Ciudad Amurallada,1,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1986-04-27,Santa Marta,2023-10-11,2023-10-16
6890,6890,Juan,Fernández,juan.fernández@example.com,Castillo de San Felipe,1,"Hermoso sitio, pero demasiada gente en temporada alta.",1970-06-03,Santa Marta,2023-03-26,2023-03-31
6891,6891,Carlos,Rodríguez,carlos.rodríguez@example.com,Islas del Rosario,1,Definitivamente un sitio para regresar y recomendar.,1974-12-05,Medellín,2024-04-10,2024-04-11
6892,6892,Andrea,Fernández,andrea.fernández@example.com,Plaza Santo Domingo,3,"La comida en los alrededores es deliciosa, pero un poco costosa.",1969-02-26,Manizales,2023-03-23,2023-03-24
6893,6893,Juan,Gómez,juan.gómez@example.com,Plaza Santo Domingo,4,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1999-09-27,Bucaramanga,2024-02-03,2024-02-06
6894,6894,Luis,Martínez,luis.martínez@example.com,Cerro de La Popa,5,"Una experiencia maravillosa, las vistas son impresionantes.",1972-11-10,Medellín,2024-09-27,2024-10-03
6895,6895,Andrea,Martínez,andrea.martínez@example.com,Museo del Oro Zenú,1,"Un lugar increíble para visitar, lleno de historia y cultura.",1983-05-04,Medellín,2023-07-24,2023-08-02
6896,6896,Luis,Rodríguez,luis.rodríguez@example.com,Islas del Rosario,3,"Hermoso sitio, pero demasiada gente en temporada alta.",1996-01-25,Bucaramanga,2024-02-08,2024-02-12
6897,6897,Juan,Gutiérrez,juan.gutiérrez@example.com,Islas del Rosario,2,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,1975-04-03,Bogotá,2024-04-03,2024-04-04
6898,6898,Daniela,Martínez,daniela.martínez@example.com,Islas del Rosario,3,Definitivamente un sitio para regresar y recomendar.,1960-07-24,Medellín,2024-01-25,2024-02-01
6899,6899,Fernando,Moreno,fernando.moreno@example.com,Islas del Rosario,4,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1965-07-29,Santa Marta,2024-04-05,2024-04-06
6900,6900,Valentina,López,valentina.lópez@example.com,Plaza Santo Domingo,1,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1980-09-02,Pereira,2025-02-24,2025-03-04
6901,6901,Carlos,Díaz,carlos.díaz@example.com,Cerro de La Popa,2,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",2000-07-07,Cúcuta,2024-03-10,2024-03-19
6902,6902,Pedro,Gutiérrez,pedro.gutiérrez@example.com,Islas del Rosario,5,"Hermoso sitio, pero demasiada gente en temporada alta.",1965-01-05,Bucaramanga,2024-01-20,2024-01-28
6903,6903,Daniela,Gómez,daniela.gómez@example.com,Islas del Rosario,5,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1983-03-14,Medellín,2023-01-07,2023-01-14
6904,6904,María,Gómez,maría.gómez@example.com,Muelle de los Pegasos,2,Definitivamente un sitio para regresar y recomendar.,1970-05-04,Barranquilla,2023-01-19,2023-01-20
6905,6905,Sofía,López,sofía.lópez@example.com,Ciudad Amurallada,5,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,1996-01-24,Bucaramanga,2024-06-19,2024-06-20
6906,6906,Andrea,Gómez,andrea.gómez@example.com,Islas del Rosario,5,"Un lugar increíble para visitar, lleno de historia y cultura.",1995-09-16,Bucaramanga,2024-03-20,2024-03-22
6907,6907,Pedro,Castro,pedro.castro@example.com,Ciudad Amurallada,5,"Una experiencia maravillosa, las vistas son impresionantes.",1994-03-03,Barranquilla,2024-06-10,2024-06-20
6908,6908,Andrea,Castro,andrea.castro@example.com,Castillo de San Felipe,2,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1983-01-22,Ibagué,2023-07-10,2023-07-14
6909,6909,Juan,Díaz,juan.díaz@example.com,Playa Blanca,3,Perfecto para tomar fotos espectaculares y disfrutar del ambiente.,1960-04-16,Medellín,2024-07-24,2024-07-27
6910,6910,Pedro,Martínez,pedro.martínez@example.com,Cerro de La Popa,5,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",2001-01-01,Cali,2024-11-24,2024-12-04
6911,6911,Juan,Gutiérrez,juan.gutiérrez@example.com,Muelle de los Pegasos,5,"Hermoso sitio, pero demasiada gente en temporada alta.",1984-12-22,Bucaramanga,2025-02-14,2025-02-18
6912,6912,Juan,López,juan.lópez@example.com,Castillo de San Felipe,5,Perfecto para tomar fotos espectaculares y disfrutar del ambiente.,1985-12-31,Barranquilla,2023-11-05,2023-11-12
6913,6913,Fernando,Gómez,fernando.gómez@example.com,Muelle de los Pegasos,1,"Hermoso sitio, pero demasiada gente en temporada alta.",1987-08-31,Barranquilla,2023-01-18,2023-01-24
6914,6914,Juan,Martínez,juan.martínez@example.com,Islas del Rosario,3,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,1995-08-16,Manizales,2023-07-18,2023-07-23
6915,6915,Valentina,Martínez,valentina.martínez@example.com,Museo del Oro Zenú,4,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1988-04-17,Pereira,2023-04-06,2023-04-16
6916,6916,María,Moreno,maría.moreno@example.com,Muelle de los Pegasos,4,Perfecto para tomar fotos espectaculares y disfrutar del ambiente.,1964-12-22,Ibagué,2023-03-22,2023-03-29
6917,6917,Andrea,Fernández,andrea.fernández@example.com,Islas del Rosario,4,Perfecto para tomar fotos espectaculares y disfrutar del ambiente.,1967-06-09,Manizales,2024-07-09,2024-07-17
6918,6918,Fernando,Pérez,fernando.pérez@example.com,Ciudad Amurallada,3,"Un lugar increíble para visitar, lleno de historia y cultura.",1960-06-21,Manizales,2024-12-15,2024-12-21
6919,6919,Fernando,Díaz,fernando.díaz@example.com,Museo del Oro Zenú,1,Definitivamente un sitio para regresar y recomendar.,1961-04-14,Barranquilla,2023-11-15,2023-11-16
6920,6920,Sofía,Fernández,sofía.fernández@example.com,Muelle de los Pegasos,4,"La comida en los alrededores es deliciosa, pero un poco costosa.",1985-03-28,Manizales,2024-07-13,2024-07-14
6921,6921,Daniela,Gutiérrez,daniela.gutiérrez@example.com,Islas del Rosario,5,"Una experiencia maravillosa, las vistas son impresionantes.",1967-11-06,Pereira,2023-11-24,2023-11-30
6922,6922,María,Martínez,maría.martínez@example.com,Playa Blanca,1,"Hermoso sitio, pero demasiada gente en temporada alta.",1964-10-14,Cali,2024-06-16,2024-06-23
6923,6923,Pedro,Castro,pedro.castro@example.com,Ciudad Amurallada,1,"Muy turístico, pero vale la pena cada segundo.",1994-11-16,Bogotá,2023-12-14,2023-12-19
6924,6924,Carlos,Gutiérrez,carlos.gutiérrez@example.com,Muelle de los Pegasos,3,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1986-02-01,Santa Marta,2024-11-16,2024-11-26
6925,6925,María,Rodríguez,maría.rodríguez@example.com,Cerro de La Popa,3,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",2004-11-25,Santa Marta,2024-03-25,2024-03-28
6926,6926,Fernando,López,fernando.lópez@example.com,Muelle de los Pegasos,1,"Un lugar increíble para visitar, lleno de historia y cultura.",1967-11-04,Manizales,2024-09-30,2024-10-07
6927,6927,Fernando,Castro,fernando.castro@example.com,Museo del Oro Zenú,5,"Hermoso sitio, pero demasiada gente en temporada alta.",1975-09-23,Pereira,2024-05-31,2024-06-05
6928,6928,Carlos,Gutiérrez,carlos.gutiérrez@example.com,Muelle de los Pegasos,3,"La comida en los alrededores es deliciosa, pero un poco costosa.",1982-10-27,Ibagué,2023-10-15,2023-10-24
6929,6929,Pedro,Moreno,pedro.moreno@example.com,Muelle de los Pegasos,2,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,2001-04-14,Cali,2023-11-15,2023-11-25
6930,6930,Luis,Martínez,luis.martínez@example.com,Islas del Rosario,3,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1967-08-02,Cúcuta,2023-07-22,2023-07-25
6931,6931,Fernando,Fernández,fernando.fernández@example.com,Ciudad Amurallada,1,"La comida en los alrededores es deliciosa, pero un poco costosa.",1998-08-03,Cali,2023-04-10,2023-04-17
6932,6932,Daniela,Fernández,daniela.fernández@example.com,Cerro de La Popa,1,"Hermoso sitio, pero demasiada gente en temporada alta.",1991-07-25,Pereira,2024-12-12,2024-12-21
6933,6933,Andrea,Pérez,andrea.pérez@example.com,Playa Blanca,5,"Hermoso sitio, pero demasiada gente en temporada alta.",1974-08-14,Cúcuta,2024-10-18,2024-10-22
6934,6934,Pedro,Díaz,pedro.díaz@example.com,Muelle de los Pegasos,4,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,1996-09-06,Ibagué,2024-05-02,2024-05-06
6935,6935,Andrea,Rodríguez,andrea.rodríguez@example.com,Castillo de San Felipe,2,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1979-01-18,Barranquilla,2023-08-06,2023-08-15
6936,6936,Juan,Castro,juan.castro@example.com,Plaza Santo Domingo,3,"Muy turístico, pero vale la pena cada segundo.",1964-07-18,Medellín,2023-07-23,2023-07-30
6937,6937,Pedro,Castro,pedro.castro@example.com,Cerro de La Popa,2,"Un lugar increíble para visitar, lleno de historia y cultura.",1990-06-07,Medellín,2023-02-19,2023-02-25
6938,6938,Fernando,Rodríguez,fernando.rodríguez@example.com,Ciudad Amurallada,3,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1985-04-22,Cali,2023-02-28,2023-03-08
6939,6939,Juan,Rodríguez,juan.rodríguez@example.com,Cerro de La Popa,2,"Un lugar increíble para visitar, lleno de historia y cultura.",1972-01-16,Pereira,2024-12-02,2024-12-11
6940,6940,Pedro,Gómez,pedro.gómez@example.com,Plaza Santo Domingo,4,"Hermoso sitio, pero demasiada gente en temporada alta.",1965-11-29,Barranquilla,2023-02-04,2023-02-11
6941,6941,Daniela,Díaz,daniela.díaz@example.com,Plaza Santo Domingo,3,"Una experiencia maravillosa, las vistas son impresionantes.",2000-10-20,Cali,2023-01-27,2023-02-01
6942,6942,Fernando,Gómez,fernando.gómez@example.com,Castillo de San Felipe,3,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,2004-06-27,Cúcuta,2025-01-23,2025-01-29
6943,6943,Daniela,López,daniela.lópez@example.com,Playa Blanca,5,"Hermoso sitio, pero demasiada gente en temporada alta.",2004-03-07,Medellín,2023-03-30,2023-04-09
6944,6944,María,Gómez,maría.gómez@example.com,Castillo de San Felipe,3,"Una experiencia maravillosa, las vistas son impresionantes.",1991-03-23,Medellín,2024-05-11,2024-05-21
6945,6945,Juan,Díaz,juan.díaz@example.com,Muelle de los Pegasos,3,Definitivamente un sitio para regresar y recomendar.,1992-04-14,Pereira,2023-08-01,2023-08-05
6946,6946,Pedro,Pérez,pedro.pérez@example.com,Playa Blanca,3,"Muy turístico, pero vale la pena cada segundo.",1968-11-22,Barranquilla,2023-07-07,2023-07-14
6947,6947,Andrea,Pérez,andrea.pérez@example.com,Muelle de los Pegasos,3,"La comida en los alrededores es deliciosa, pero un poco costosa.",1981-08-15,Manizales,2024-12-29,2025-01-06
6948,6948,Pedro,Gutiérrez,pedro.gutiérrez@example.com,Plaza Santo Domingo,5,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1984-10-25,Barranquilla,2024-07-03,2024-07-06
6949,6949,Daniela,Moreno,daniela.moreno@example.com,Ciudad Amurallada,1,Perfecto para tomar fotos espectaculares y disfrutar del ambiente.,1975-09-28,Pereira,2023-11-20,2023-11-25
6950,6950,Andrea,Castro,andrea.castro@example.com,Plaza Santo Domingo,2,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,1997-01-18,Manizales,2024-08-22,2024-08-29
6951,6951,Andrea,Gutiérrez,andrea.gutiérrez@example.com,Ciudad Amurallada,1,"Muy turístico, pero vale la pena cada segundo.",1993-06-06,Santa Marta,2024-08-17,2024-08-21
6952,6952,Fernando,Pérez,fernando.pérez@example.com,Castillo de San Felipe,4,"Una experiencia maravillosa, las vistas son impresionantes.",2004-10-04,Santa Marta,2025-01-14,2025-01-21
6953,6953,María,Díaz,maría.díaz@example.com,Museo del Oro Zenú,4,Definitivamente un sitio para regresar y recomendar.,1997-06-22,Barranquilla,2024-07-06,2024-07-11
6954,6954,Andrea,Rodríguez,andrea.rodríguez@example.com,Castillo de San Felipe,2,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1973-04-05,Ibagué,2023-05-08,2023-05-11
6955,6955,Fernando,Moreno,fernando.moreno@example.com,Cerro de La Popa,4,Perfecto para tomar fotos espectaculares y disfrutar del ambiente.,1965-07-30,Pereira,2024-06-29,2024-07-01
6956,6956,Valentina,Martínez,valentina.martínez@example.com,Playa Blanca,3,Definitivamente un sitio para regresar y recomendar.,1961-05-20,Bucaramanga,2023-06-28,2023-07-01
6957,6957,Daniela,López,daniela.lópez@example.com,Cerro de La Popa,5,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",2000-02-28,Cúcuta,2023-02-12,2023-02-20
6958,6958,Sofía,Moreno,sofía.moreno@example.com,Plaza Santo Domingo,1,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1999-11-05,Cali,2023-06-20,2023-06-21
6959,6959,Daniela,Castro,daniela.castro@example.com,Plaza Santo Domingo,2,"Un lugar increíble para visitar, lleno de historia y cultura.",1964-05-12,Cali,2023-05-31,2023-06-09
6960,6960,Juan,Rodríguez,juan.rodríguez@example.com,Museo del Oro Zenú,4,"Hermoso sitio, pero demasiada gente en temporada alta.",1963-10-02,Ibagué,2025-01-15,2025-01-22
6961,6961,Carlos,Gómez,carlos.gómez@example.com,Islas del Rosario,4,"La comida en los alrededores es deliciosa, pero un poco costosa.",1960-09-22,Manizales,2024-06-08,2024-06-09
6962,6962,María,Fernández,maría.fernández@example.com,Plaza Santo Domingo,2,"La comida en los alrededores es deliciosa, pero un poco costosa.",1990-02-17,Pereira,2023-10-25,2023-11-04
6963,6963,Juan,Castro,juan.castro@example.com,Museo del Oro Zenú,5,"La comida en los alrededores es deliciosa, pero un poco costosa.",1999-09-06,Ibagué,2023-08-31,2023-09-09
6964,6964,Juan,Díaz,juan.díaz@example.com,Plaza Santo Domingo,1,Perfecto para tomar fotos espectaculares y disfrutar del ambiente.,1991-12-29,Bogotá,2023-10-22,2023-10-31
6965,6965,Valentina,Moreno,valentina.moreno@example.com,Castillo de San Felipe,4,"Hermoso sitio, pero demasiada gente en temporada alta.",2003-06-28,Cúcuta,2023-02-17,2023-02-20
6966,6966,Daniela,Pérez,daniela.pérez@example.com,Cerro de La Popa,2,"Muy turístico, pero vale la pena cada segundo.",1977-01-16,Barranquilla,2024-07-02,2024-07-06
6967,6967,Juan,Gutiérrez,juan.gutiérrez@example.com,Castillo de San Felipe,4,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1969-07-23,Santa Marta,2023-02-20,2023-03-02
6968,6968,Sofía,Rodríguez,sofía.rodríguez@example.com,Castillo de San Felipe,5,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1973-09-01,Ibagué,2024-07-10,2024-07-16
6969,6969,María,Moreno,maría.moreno@example.com,Muelle de los Pegasos,4,"Hermoso sitio, pero demasiada gente en temporada alta.",1989-03-23,Barranquilla,2024-09-07,2024-09-08
6970,6970,Juan,Moreno,juan.moreno@example.com,Castillo de San Felipe,1,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1966-02-21,Pereira,2024-06-29,2024-07-08
6971,6971,Andrea,Martínez,andrea.martínez@example.com,Plaza Santo Domingo,4,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1984-07-21,Pereira,2024-10-05,2024-10-11
6972,6972,Valentina,Gutiérrez,valentina.gutiérrez@example.com,Cerro de La Popa,4,Perfecto para tomar fotos espectaculares y disfrutar del ambiente.,1990-01-14,Bogotá,2023-02-09,2023-02-19
6973,6973,Carlos,Martínez,carlos.martínez@example.com,Castillo de San Felipe,5,"Muy turístico, pero vale la pena cada segundo.",1979-07-23,Medellín,2023-06-30,2023-07-10
6974,6974,María,López,maría.lópez@example.com,Plaza Santo Domingo,1,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1998-10-02,Ibagué,2023-06-02,2023-06-08
6975,6975,Sofía,Fernández,sofía.fernández@example.com,Museo del Oro Zenú,1,"La comida en los alrededores es deliciosa, pero un poco costosa.",1982-01-23,Santa Marta,2024-03-27,2024-04-02
6976,6976,Pedro,López,pedro.lópez@example.com,Muelle de los Pegasos,4,"La comida en los alrededores es deliciosa, pero un poco costosa.",1970-01-22,Manizales,2024-02-26,2024-02-29
6977,6977,Juan,Gutiérrez,juan.gutiérrez@example.com,Castillo de San Felipe,5,Perfecto para tomar fotos espectaculares y disfrutar del ambiente.,1996-07-07,Bogotá,2023-09-26,2023-09-29
6978,6978,Juan,Gutiérrez,juan.gutiérrez@example.com,Ciudad Amurallada,3,"Hermoso sitio, pero demasiada gente en temporada alta.",2003-03-18,Manizales,2023-04-21,2023-04-29
6979,6979,Andrea,Rodríguez,andrea.rodríguez@example.com,Ciudad Amurallada,5,"Un lugar increíble para visitar, lleno de historia y cultura.",1971-10-04,Cali,2024-09-17,2024-09-25
6980,6980,Sofía,Pérez,sofía.pérez@example.com,Cerro de La Popa,3,"Una experiencia maravillosa, las vistas son impresionantes.",2001-06-28,Santa Marta,2024-04-29,2024-05-03
6981,6981,Fernando,Moreno,fernando.moreno@example.com,Cerro de La Popa,2,"Una experiencia maravillosa, las vistas son impresionantes.",1986-04-29,Pereira,2024-05-30,2024-06-04
6982,6982,Luis,Castro,luis.castro@example.com,Museo del Oro Zenú,4,"La comida en los alrededores es deliciosa, pero un poco costosa.",1980-11-01,Medellín,2023-03-06,2023-03-09
6983,6983,Andrea,Gutiérrez,andrea.gutiérrez@example.com,Plaza Santo Domingo,4,"La comida en los alrededores es deliciosa, pero un poco costosa.",1994-12-10,Bogotá,2024-07-16,2024-07-22
6984,6984,Pedro,Fernández,pedro.fernández@example.com,Museo del Oro Zenú,2,"Muy turístico, pero vale la pena cada segundo.",1961-08-12,Barranquilla,2023-10-25,2023-11-01
6985,6985,Juan,López,juan.lópez@example.com,Playa Blanca,5,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1997-10-14,Cúcuta,2024-11-17,2024-11-24
6986,6986,Fernando,Gómez,fernando.gómez@example.com,Cerro de La Popa,2,Definitivamente un sitio para regresar y recomendar.,1983-08-27,Pereira,2023-04-01,2023-04-09
6987,6987,Daniela,López,daniela.lópez@example.com,Islas del Rosario,5,"Una experiencia maravillosa, las vistas son impresionantes.",1974-03-03,Bogotá,2025-01-28,2025-01-30
6988,6988,María,López,maría.lópez@example.com,Castillo de San Felipe,5,Definitivamente un sitio para regresar y recomendar.,1998-10-26,Santa Marta,2024-05-20,2024-05-22
6989,6989,Juan,Rodríguez,juan.rodríguez@example.com,Islas del Rosario,1,Definitivamente un sitio para regresar y recomendar.,1990-04-12,Bucaramanga,2024-10-06,2024-10-11
6990,6990,Luis,López,luis.lópez@example.com,Museo del Oro Zenú,5,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,2002-08-05,Cúcuta,2023-11-13,2023-11-14
